package	file	line	decision	container	kind	name	ts_signature	declared_go_ref	mapped_go_declarations	mapping	ruling_note
core/tools	src/index.ts	307	PORTED		interface	ToolExecutionInput	export interface ToolExecutionInput {	tools.ExecutionInput	tools.ExecutionInput [core/tools/definition.go:191] type ExecutionInput struct { // CallID 是这次调用的标识，工具结果靠它和调用对上。 CallID llm.CallID // RootCallID 是这棵调用树最外层那次模型请求的调用标识。 // 根调用留空，本包会补成 CallID；嵌套派发的一方把外层的值原样传下来。 RootCallID llm.CallID // Name 是要调的工具名。 Name string // Arguments 是模型写出来的参数，已经解析过、是一段合法 JSON。 Arguments json.RawMessage // Agent 是代表哪个 agent 在调，决定可见性、限制和守卫走哪条作用域链。 Agent *scope.Key // Parent 是外层传输执行的 token，有值表示这是一次嵌套的子派发而不是模型直调。 Parent ExecutionToken }	PORTED_TOP_MAPPED	DSH 那份里的 signal 在 Go 这边是 Runtime.Execute 的 context.Context 参数，不在结构体里。
core/tools	src/index.ts	308	PORTED	ToolExecutionInput	property	callId	readonly callId: ToolCallId	tools.ExecutionInput	tools.ExecutionToken [core/tools/definition.go:166] type ExecutionToken struct{ id uint64 }	PORTED_MEMBER_SOURCE_MAPPED	DSH 那份里的 signal 在 Go 这边是 Runtime.Execute 的 context.Context 参数，不在结构体里。
core/tools	src/index.ts	313	PORTED	ToolExecutionInput	property	rootCallId	readonly rootCallId?: ToolCallId	tools.ExecutionInput	tools.ExecutionInput.RootCallID [core/tools/definition.go:196] RootCallID llm.CallID	PORTED_MEMBER_NAME_MAPPED	DSH 那份里的 signal 在 Go 这边是 Runtime.Execute 的 context.Context 参数，不在结构体里。
core/tools	src/index.ts	314	PORTED	ToolExecutionInput	property	name	readonly name: string	tools.ExecutionInput	tools.ExecutionInput.Name [core/tools/definition.go:198] Name string	PORTED_MEMBER_NAME_MAPPED	DSH 那份里的 signal 在 Go 这边是 Runtime.Execute 的 context.Context 参数，不在结构体里。
core/tools	src/index.ts	316	PORTED	ToolExecutionInput	property	arguments	readonly arguments: unknown	tools.ExecutionInput	tools.ExecutionInput.Arguments [core/tools/definition.go:200] Arguments json.RawMessage	PORTED_MEMBER_NAME_MAPPED	DSH 那份里的 signal 在 Go 这边是 Runtime.Execute 的 context.Context 参数，不在结构体里。
core/tools	src/index.ts	318	PORTED	ToolExecutionInput	property	agent	readonly agent?: Agent	tools.ExecutionInput	tools.ExecutionInput.Agent [core/tools/definition.go:202] Agent *scope.Key	PORTED_MEMBER_NAME_MAPPED	DSH 那份里的 signal 在 Go 这边是 Runtime.Execute 的 context.Context 参数，不在结构体里。
core/tools	src/index.ts	328	PORTED	ToolExecutionInput	property	parent	readonly parent?: ToolExecutionToken	tools.ExecutionInput	tools.ExecutionInput.Parent [core/tools/definition.go:204] Parent ExecutionToken	PORTED_MEMBER_NAME_MAPPED	DSH 那份里的 signal 在 Go 这边是 Runtime.Execute 的 context.Context 参数，不在结构体里。
core/tools	src/index.ts	330	PORTED	ToolExecutionInput	property	signal	readonly signal: AbortSignal	tools.ExecutionInput		PORTED_MEMBER_UNMAPPED	DSH 那份里的 signal 在 Go 这边是 Runtime.Execute 的 context.Context 参数，不在结构体里。
core/tools	src/index.ts	337	PORTED		type	ToolExecutionMode	export type ToolExecutionMode = | { kind: 'parallel' }	tools.ExecutionModeKind	tools.ExecutionModeKind [core/tools/definition.go:422] type ExecutionModeKind string	PORTED_TOP_MAPPED	
core/tools	src/index.ts	350	PENDING		interface	PtcDispatchLog	export interface PtcDispatchLog {			PENDING	
core/tools	src/index.ts	352	PENDING	PtcDispatchLog	property	exec	readonly exec: ToolExecution			PENDING_MEMBER	
core/tools	src/index.ts	354	PENDING	PtcDispatchLog	property	agent	readonly agent?: Agent			PENDING_MEMBER	
core/tools	src/index.ts	356	PENDING	PtcDispatchLog	property	subCallId	readonly subCallId: ToolCallId			PENDING_MEMBER	
core/tools	src/index.ts	358	PENDING	PtcDispatchLog	property	name	readonly name: string			PENDING_MEMBER	
core/tools	src/index.ts	360	PENDING	PtcDispatchLog	property	isError	readonly isError: boolean			PENDING_MEMBER	
core/tools	src/index.ts	362	PENDING	PtcDispatchLog	property	content	readonly content: ContentBlock[]			PENDING_MEMBER	
core/tools	src/index.ts	372	PORTED		interface	ToolExecution	export interface ToolExecution extends ToolExecutionInput {	tools.Execution	tools.Execution [core/tools/definition.go:210] type Execution struct { ExecutionInput // Token 是本包发的相关性标识，调用方选不了它。 Token ExecutionToken }	PORTED_TOP_MAPPED	
core/tools	src/index.ts	374	PORTED	ToolExecution	property	rootCallId	readonly rootCallId: ToolCallId	tools.Execution		PORTED_MEMBER_UNMAPPED	
core/tools	src/index.ts	376	PORTED	ToolExecution	property	token	readonly token: ToolExecutionToken	tools.Execution	tools.Execution.Token [core/tools/definition.go:213] Token ExecutionToken	PORTED_MEMBER_NAME_MAPPED	
core/tools	src/index.ts	384	GO_NATIVE		interface	ToolDispatchExecution	export interface ToolDispatchExecution extends Omit<ToolExecution, 'signal'> {			GO_NATIVE	它和 ToolExecution 的差别只有一处：signal 可写，好让绕派发的包装函数换一个信号进去。Go 这一侧 context.Context 是 DispatchRule 的参数，派生一个 ctx 本身就是换掉信号，而 context 的父子关系又现成顶了 DSH 的 fuseToolSignals。
core/tools	src/index.ts	386	GO_NATIVE	ToolDispatchExecution	property	signal	signal: AbortSignal		tools.Execution [core/tools/definition.go:210] type Execution struct { ExecutionInput // Token 是本包发的相关性标识，调用方选不了它。 Token ExecutionToken }	GO_NATIVE_MEMBER	它和 ToolExecution 的差别只有一处：signal 可写，好让绕派发的包装函数换一个信号进去。Go 这一侧 context.Context 是 DispatchRule 的参数，派生一个 ctx 本身就是换掉信号，而 context 的父子关系又现成顶了 DSH 的 fuseToolSignals。
core/tools	src/index.ts	397	PORTED		interface	ToolRunContext	export interface ToolRunContext extends ToolExecution {	tools.RunContext	tools.RunContext [core/tools/definition.go:224] type RunContext struct { Execution // deferred 是执行体推迟到最终结果时才交出去的上下文，按调用顺序。 deferred []llm.Message // concludes 表示执行体宣布这个回合到此为止。 concludes bool // finalizer 是调用刚开始时快照下来的那个内容收尾函数。 finalizer func(exec Execution, result Result) llm.Content // bodyInvoked 表示执行体已经被调起来了——它决定取消时报哪一种中止。 bodyInvoked bool // definition 是这次调用解析到的工具，取消或者找不到时是 nil。 definition *Definition // canonicalValue 是本包最近一次为这次调用验过、并据以渲染出内容的那个值。 // // 新增: DSH 拿一张 WeakMap 记「这份结果对象是不是我自己造的」，靠 JS 的对象身份。 // Go 的结构体是值，一个绕派发的包装函数把结果复制一份再改个字段，复制出来的东西 // 和原件在语言层面无法区分，那张表在这里根本立不住。所以本包改成比**值**： // 包装函数交回来的成功结果只要 Value 变了，就按输出契约重新验一遍、重新渲染一遍。 // 见 [Runtime.normalizeDispatchResult]。 canonicalValue json.RawMessage }	PORTED_TOP_MAPPED	
core/tools	src/index.ts	404	PORTED	ToolRunContext	method	deferContext	deferContext(context: UserMessage): void	tools.RunContext	tools.RunContext.DeferContext [core/tools/definition.go:254] func(message llm.Message)	PORTED_MEMBER_NAME_MAPPED	
core/tools	src/index.ts	413	PORTED	ToolRunContext	method	concludeTurn	concludeTurn(): void	tools.RunContext	tools.RunContext.ConcludeTurn [core/tools/definition.go:265] func()	PORTED_MEMBER_NAME_MAPPED	
core/tools	src/index.ts	424	PORTED		type	ScheduledToolPreparation	export type ScheduledToolPreparation = | { kind: 'dispatch'; exec: ToolRunContext }	tools.Preparation	tools.Preparation [core/tools/pipeline.go:264] type Preparation struct { // Kind 是下一段。 Kind StageKind // Exec 是本包造出来的执行对象，后面每一段都要把它原样传回来。 Exec *RunContext // Result 在 Kind 不是 [StageDispatch] 时有意义。 Result Result }	PORTED_TOP_MAPPED	
core/tools	src/index.ts	434	PORTED		type	ScheduledToolDispatch	export type ScheduledToolDispatch = | { kind: 'post-result'; result: ToolExecutionResult }	tools.Dispatched	tools.Dispatched [core/tools/pipeline.go:276] type Dispatched struct { // Kind 只会是 [StagePostResult] 或者 [StageFinalResult]。 Kind StageKind // Result 是这一段的结果。 Result Result }	PORTED_TOP_MAPPED	
core/tools	src/index.ts	444	PORTED		interface	ToolRuntimeScheduler	export interface ToolRuntimeScheduler {	tools.Runtime	tools.Runtime [core/tools/runtime.go:200] type Runtime struct { // layers 是全局层加各作用域的覆盖层。 layers *scope.Layers[*toolLayer] // approval 是审批接缝，可以为 nil。 approval Approval // logger 用来报告观察者抛出来的错误。 logger *slog.Logger }	PORTED_TOP_MAPPED	分段调度在 Go 这边就是 Runtime 上的 Prepare / Dispatch / Finalize / Finish 四个方法，没有单独的接口类型。
core/tools	src/index.ts	446	PORTED	ToolRuntimeScheduler	method	prepare	prepare(exec: ToolExecutionInput): Promise<ScheduledToolPreparation>	tools.Runtime	tools.Runtime.Prepare [core/tools/pipeline.go:313] func(ctx context.Context, input ExecutionInput) Preparation	PORTED_MEMBER_NAME_MAPPED	分段调度在 Go 这边就是 Runtime 上的 Prepare / Dispatch / Finalize / Finish 四个方法，没有单独的接口类型。
core/tools	src/index.ts	448	PORTED	ToolRuntimeScheduler	method	dispatch	dispatch(exec: ToolRunContext): Promise<ScheduledToolDispatch>	tools.Runtime	tools.Runtime.Dispatch [core/tools/pipeline.go:420] func(ctx context.Context, exec *RunContext) Dispatched	PORTED_MEMBER_NAME_MAPPED	分段调度在 Go 这边就是 Runtime 上的 Prepare / Dispatch / Finalize / Finish 四个方法，没有单独的接口类型。
core/tools	src/index.ts	450	PORTED	ToolRuntimeScheduler	method	finalize	finalize(exec: ToolRunContext, result: ToolExecutionResult): Promise<ToolExecutionResult>	tools.Runtime	tools.Runtime.Finalize [core/tools/pipeline.go:498] func(ctx context.Context, exec *RunContext, result Result) Result	PORTED_MEMBER_NAME_MAPPED	分段调度在 Go 这边就是 Runtime 上的 Prepare / Dispatch / Finalize / Finish 四个方法，没有单独的接口类型。
core/tools	src/index.ts	452	PORTED	ToolRuntimeScheduler	method	finish	finish(exec: ToolRunContext, result: ToolExecutionResult): ToolExecutionResult	tools.Runtime	tools.Runtime.Finish [core/tools/pipeline.go:565] func(ctx context.Context, exec *RunContext, result Result) Result	PORTED_MEMBER_NAME_MAPPED	分段调度在 Go 这边就是 Runtime 上的 Prepare / Dispatch / Finalize / Finish 四个方法，没有单独的接口类型。
core/tools	src/index.ts	459	GO_NATIVE		const	TOOL_RUNTIME_SCHEDULER	export const TOOL_RUNTIME_SCHEDULER: unique symbol = Symbol('@deepseek-ai/dsh-tools.scheduler') /** Canonical error code for cancellation after a tool body was invoked. */ export const TOOL_ABORTED = 'ABORTED' /** Canonical error code for cancellation before a tool body was invoked. */ export const TOOL_ABORTED_BEFORE_DISPATCH = 'ABORTED_BEFORE_DISPATCH'			GO_NATIVE	一个 unique symbol，作用是把分段调度器从生成出来的具名服务 API 上藏起来。Go 这边那四个方法就是 Runtime 上的普通方法，没有一层生成的服务 API 要躲。
core/tools	src/index.ts	462	PORTED		const	TOOL_ABORTED	export const TOOL_ABORTED = 'ABORTED' /** Canonical error code for cancellation before a tool body was invoked. */ export const TOOL_ABORTED_BEFORE_DISPATCH = 'ABORTED_BEFORE_DISPATCH' /** Structured error metadata for a failed tool call (alongside the model-facing text). */ export interface ToolErrorInfo {	tools.CodeAborted	"tools.CodeAborted [core/tools/definition.go:34] // CodeAborted 是「执行体已经跑起来了，中途被取消」。 CodeAborted = ""ABORTED"""	PORTED_TOP_MAPPED	
core/tools	src/index.ts	465	PORTED		const	TOOL_ABORTED_BEFORE_DISPATCH	export const TOOL_ABORTED_BEFORE_DISPATCH = 'ABORTED_BEFORE_DISPATCH' /** Structured error metadata for a failed tool call (alongside the model-facing text). */ export interface ToolErrorInfo {	tools.CodeAbortedBeforeDispatch	"tools.CodeAbortedBeforeDispatch [core/tools/definition.go:36] // CodeAbortedBeforeDispatch 是「执行体还没跑就被取消了」。 CodeAbortedBeforeDispatch = ""ABORTED_BEFORE_DISPATCH"""	PORTED_TOP_MAPPED	
core/tools	src/index.ts	468	PORTED		interface	ToolErrorInfo	export interface ToolErrorInfo {	tools.ErrorInfo	"tools.ErrorInfo [core/tools/definition.go:144] type ErrorInfo struct { Name string `json:""name""` Code string `json:""code""` }"	PORTED_TOP_MAPPED	
